Timestamp,MAC Address,TX Rate (Mbps),RX Rate (Mbps),TX bps,RX bps,Signal (dBm),TX Bytes,RX Bytes,TX Packets,RX Packets
2025-01-08 17:55:42,D4:01:C3:39:6D:94,960.8,1080.9,0,424,-55,10349479839,16449577282,8659694,12020673
2025-01-08 17:55:43,D4:01:C3:39:6D:94,960.8,1080.9,0,424,-55,10349479839,16449577282,8659694,12020673
2025-01-08 17:55:44,D4:01:C3:39:6D:94,960.8,1080.9,0,424,-55,10349479839,16449577282,8659694,12020673
2025-01-08 17:55:46,D4:01:C3:39:6D:94,960.8,1201.0,2768,2400,-55,10349481090,16449578600,8659703,12020685
2025-01-08 17:55:47,D4:01:C3:39:6D:94,960.8,1201.0,2768,2400,-55,10349481090,16449578600,8659703,12020685
2025-01-08 17:55:48,D4:01:C3:39:6D:94,960.8,1201.0,2768,2400,-55,10349481090,16449578600,8659703,12020685
2025-01-08 17:55:49,D4:01:C3:39:6D:94,960.8,1080.9,2272,2824,-55,10349482008,16449579553,8659707,12020692
2025-01-08 17:55:50,D4:01:C3:39:6D:94,960.8,1080.9,2272,2824,-55,10349482008,16449579553,8659707,12020692
2025-01-08 17:55:51,D4:01:C3:39:6D:94,960.8,1080.9,2272,2400,-55,10349482646,16449580329,8659710,12020699
2025-01-08 17:55:52,D4:01:C3:39:6D:94,960.8,1080.9,2272,2400,-55,10349482646,16449580329,8659710,12020699
2025-01-08 17:55:53,D4:01:C3:39:6D:94,960.8,1080.9,2272,2400,-55,10349482646,16449580329,8659710,12020699
2025-01-08 17:55:54,D4:01:C3:39:6D:94,1080.9,1080.9,2272,6784,-55,10349483498,16449581777,8659713,12020709
2025-01-08 17:55:56,D4:01:C3:39:6D:94,1080.9,1080.9,2272,6784,-55,10349483498,16449581777,8659713,12020709
2025-01-08 17:55:57,D4:01:C3:39:6D:94,1080.9,1080.9,2272,6784,-55,10349483498,16449581777,8659713,12020709
2025-01-08 17:55:58,D4:01:C3:39:6D:94,960.8,1080.9,2280,2400,-55,10349484353,16449582783,8659716,12020717
2025-01-08 17:55:59,D4:01:C3:39:6D:94,960.8,1080.9,2280,2400,-55,10349484353,16449582783,8659716,12020717
2025-01-08 17:56:00,D4:01:C3:39:6D:94,960.8,1080.9,2272,2824,-56,10349484991,16449583506,8659719,12020723
2025-01-08 17:56:01,D4:01:C3:39:6D:94,960.8,1080.9,2272,2824,-56,10349484991,16449583506,8659719,12020723
2025-01-08 17:56:02,D4:01:C3:39:6D:94,960.8,1080.9,2272,2824,-56,10349484991,16449583506,8659719,12020723
2025-01-08 17:56:03,D4:01:C3:39:6D:94,960.8,1080.9,2272,2824,-56,10349485843,16449584512,8659722,12020731
2025-01-08 17:56:04,D4:01:C3:39:6D:94,960.8,1080.9,2272,2824,-56,10349485843,16449584512,8659722,12020731
2025-01-08 17:56:06,D4:01:C3:39:6D:94,960.8,1080.9,2272,2824,-56,10349485843,16449584512,8659722,12020731
2025-01-08 17:56:07,D4:01:C3:39:6D:94,960.8,1080.9,2272,2400,-59,10349486695,16449585465,8659725,12020738
2025-01-08 17:56:08,D4:01:C3:39:6D:94,960.8,1080.9,2272,2400,-59,10349486695,16449585465,8659725,12020738
2025-01-08 17:56:09,D4:01:C3:39:6D:94,960.8,1080.9,2272,2400,-59,10349486695,16449585465,8659725,12020738
2025-01-08 17:56:10,D4:01:C3:39:6D:94,960.8,1080.9,2272,2400,-58,10349487617,16449586541,8659729,12020747
2025-01-08 17:56:11,D4:01:C3:39:6D:94,960.8,1080.9,2272,2400,-58,10349487617,16449586541,8659729,12020747
2025-01-08 17:56:12,D4:01:C3:39:6D:94,960.8,1201.0,0,424,-59,10349488185,16449587194,8659731,12020752
2025-01-08 17:56:13,D4:01:C3:39:6D:94,960.8,1201.0,0,424,-59,10349488185,16449587194,8659731,12020752
2025-01-08 17:56:15,D4:01:C3:39:6D:94,960.8,1201.0,0,424,-59,10349488185,16449587194,8659731,12020752
2025-01-08 17:56:16,D4:01:C3:39:6D:94,960.8,1080.9,2240,2400,-59,10349489025,16449588200,8659734,12020760
2025-01-08 17:56:17,D4:01:C3:39:6D:94,960.8,1080.9,2240,2400,-59,10349489025,16449588200,8659734,12020760
2025-01-08 17:56:18,D4:01:C3:39:6D:94,960.8,1080.9,2240,2400,-59,10349489025,16449588200,8659734,12020760
2025-01-08 17:56:19,D4:01:C3:39:6D:94,960.8,960.8,2272,2824,-59,10349489877,16449589153,8659737,12020767
2025-01-08 17:56:20,D4:01:C3:39:6D:94,960.8,960.8,2272,2824,-59,10349489877,16449589153,8659737,12020767
2025-01-08 17:56:21,D4:01:C3:39:6D:94,960.8,960.8,2264,2400,-56,10349490513,16449589929,8659740,12020774
2025-01-08 17:56:22,D4:01:C3:39:6D:94,960.8,960.8,2264,2400,-56,10349490513,16449589929,8659740,12020774
2025-01-08 17:56:23,D4:01:C3:39:6D:94,960.8,960.8,2264,2400,-56,10349490513,16449589929,8659740,12020774
2025-01-08 17:56:25,D4:01:C3:39:6D:94,960.8,1080.9,2264,2824,-54,10349492230,16449591144,8659745,12020784
2025-01-08 17:56:26,D4:01:C3:39:6D:94,960.8,1080.9,2264,2824,-54,10349492230,16449591144,8659745,12020784
2025-01-08 17:56:27,D4:01:C3:39:6D:94,960.8,1080.9,2264,2824,-54,10349492230,16449591144,8659745,12020784
2025-01-08 17:56:28,D4:01:C3:39:6D:94,960.8,1080.9,12192,6592,-56,10349494364,16449592734,8659753,12020799
2025-01-08 17:56:29,D4:01:C3:39:6D:94,960.8,1080.9,12192,6592,-56,10349494364,16449592734,8659753,12020799
2025-01-08 17:56:30,D4:01:C3:39:6D:94,960.8,286.8,2280,2400,-56,10349495004,16449593457,8659756,12020805
2025-01-08 17:56:31,D4:01:C3:39:6D:94,960.8,286.8,2280,2400,-56,10349495004,16449593457,8659756,12020805
2025-01-08 17:56:32,D4:01:C3:39:6D:94,960.8,286.8,2280,2400,-56,10349495004,16449593457,8659756,12020805
2025-01-08 17:56:33,D4:01:C3:39:6D:94,1080.9,1080.9,5640,4848,-55,10349496605,16449595069,8659769,12020823
2025-01-08 17:56:35,D4:01:C3:39:6D:94,1080.9,1080.9,5640,4848,-55,10349496605,16449595069,8659769,12020823
2025-01-08 17:56:36,D4:01:C3:39:6D:94,1080.9,1080.9,5640,4848,-55,10349496605,16449595069,8659769,12020823
2025-01-08 17:56:37,D4:01:C3:39:6D:94,960.8,1080.9,4920,5224,-55,10349498450,16449596996,8659787,12020845
2025-01-08 17:56:38,D4:01:C3:39:6D:94,960.8,1080.9,4920,5224,-55,10349498450,16449596996,8659787,12020845
2025-01-08 17:56:39,D4:01:C3:39:6D:94,864.7,864.7,1090448,99268384,-55,10349927454,16491254420,8666266,12050521
2025-01-08 17:56:40,D4:01:C3:39:6D:94,864.7,864.7,1090448,99268384,-55,10349927454,16491254420,8666266,12050521
2025-01-08 17:56:41,D4:01:C3:39:6D:94,864.7,864.7,1090448,99268384,-55,10349927454,16491254420,8666266,12050521
2025-01-08 17:56:42,D4:01:C3:39:6D:94,864.7,455.8,2984464,295961208,-57,10350990648,16595280685,8682354,12124729
2025-01-08 17:56:43,D4:01:C3:39:6D:94,864.7,455.8,2984464,295961208,-57,10350990648,16595280685,8682354,12124729
2025-01-08 17:56:45,D4:01:C3:39:6D:94,864.7,455.8,2984464,295961208,-57,10350990648,16595280685,8682354,12124729
2025-01-08 17:56:46,D4:01:C3:39:6D:94,960.8,1080.9,5338584,322961568,-55,10352732691,16705700580,8708723,12203534
2025-01-08 17:56:47,D4:01:C3:39:6D:94,960.8,1080.9,5338584,322961568,-55,10352732691,16705700580,8708723,12203534
2025-01-08 17:56:48,D4:01:C3:39:6D:94,960.8,1080.9,5338584,322961568,-55,10352732691,16705700580,8708723,12203534
2025-01-08 17:56:49,D4:01:C3:39:6D:94,960.8,960.8,2728976,273267400,-54,10353783957,16810250023,8724629,12278059
2025-01-08 17:56:50,D4:01:C3:39:6D:94,960.8,960.8,2728976,273267400,-54,10353783957,16810250023,8724629,12278059
2025-01-08 17:56:51,D4:01:C3:39:6D:94,960.8,864.7,3079080,307343008,-57,10354865863,16918179962,8740999,12355011
2025-01-08 17:56:52,D4:01:C3:39:6D:94,960.8,864.7,3079080,307343008,-57,10354865863,16918179962,8740999,12355011
2025-01-08 17:56:53,D4:01:C3:39:6D:94,960.8,864.7,3079080,307343008,-57,10354865863,16918179962,8740999,12355011
2025-01-08 17:56:55,D4:01:C3:39:6D:94,960.8,309.7,2971080,300586976,-57,10355958162,17027560092,8757513,12433060
2025-01-08 17:56:56,D4:01:C3:39:6D:94,960.8,309.7,2971080,300586976,-57,10355958162,17027560092,8757513,12433060
2025-01-08 17:56:57,D4:01:C3:39:6D:94,960.8,309.7,2971080,300586976,-57,10355958162,17027560092,8757513,12433060
2025-01-08 17:56:58,D4:01:C3:39:6D:94,864.7,960.8,3076216,305290024,-57,10357057765,17136970428,8774081,12511138
2025-01-08 17:56:59,D4:01:C3:39:6D:94,864.7,960.8,3076216,305290024,-57,10357057765,17136970428,8774081,12511138
2025-01-08 17:57:00,D4:01:C3:39:6D:94,960.8,960.8,3299488,326284776,-56,10358165169,17248044505,8790769,12590339
2025-01-08 17:57:01,D4:01:C3:39:6D:94,960.8,960.8,3299488,326284776,-56,10358165169,17248044505,8790769,12590339
2025-01-08 17:57:02,D4:01:C3:39:6D:94,960.8,960.8,3299488,326284776,-56,10358165169,17248044505,8790769,12590339
2025-01-08 17:57:03,D4:01:C3:39:6D:94,864.7,960.8,2911240,290540112,-56,10359272062,17357663751,8807440,12668604
2025-01-08 17:57:05,D4:01:C3:39:6D:94,864.7,960.8,2911240,290540112,-56,10359272062,17357663751,8807440,12668604
2025-01-08 17:57:06,D4:01:C3:39:6D:94,864.7,960.8,2911240,290540112,-56,10359272062,17357663751,8807440,12668604
2025-01-08 17:57:07,D4:01:C3:39:6D:94,864.7,960.8,3137912,312682344,-55,10360394257,17469115564,8824332,12748154
2025-01-08 17:57:08,D4:01:C3:39:6D:94,864.7,960.8,3137912,312682344,-55,10360394257,17469115564,8824332,12748154
2025-01-08 17:57:09,D4:01:C3:39:6D:94,960.8,960.8,2687192,268969056,-56,10361465165,17575914244,8840476,12824287
2025-01-08 17:57:10,D4:01:C3:39:6D:94,960.8,960.8,2687192,268969056,-56,10361465165,17575914244,8840476,12824287
2025-01-08 17:57:11,D4:01:C3:39:6D:94,960.8,960.8,2687192,268969056,-56,10361465165,17575914244,8840476,12824287
2025-01-08 17:57:12,D4:01:C3:39:6D:94,864.7,960.8,2913272,291741064,-55,10362536932,17682597817,8856607,12900365
2025-01-08 17:57:13,D4:01:C3:39:6D:94,864.7,960.8,2913272,291741064,-55,10362536932,17682597817,8856607,12900365
2025-01-08 17:57:15,D4:01:C3:39:6D:94,864.7,960.8,2913272,291741064,-55,10362536932,17682597817,8856607,12900365
2025-01-08 17:57:16,D4:01:C3:39:6D:94,286.8,960.8,2996928,294535520,-55,10363594019,17786248577,8872515,12974267
2025-01-08 17:57:17,D4:01:C3:39:6D:94,286.8,960.8,2996928,294535520,-55,10363594019,17786248577,8872515,12974267
2025-01-08 17:57:18,D4:01:C3:39:6D:94,286.8,960.8,2996928,294535520,-55,10363594019,17786248577,8872515,12974267
2025-01-08 17:57:19,D4:01:C3:39:6D:94,960.8,960.8,2769048,274497608,-56,10364600584,17885175358,8887650,13044783
2025-01-08 17:57:20,D4:01:C3:39:6D:94,960.8,960.8,2769048,274497608,-56,10364600584,17885175358,8887650,13044783
2025-01-08 17:57:21,D4:01:C3:39:6D:94,864.7,1080.9,2591192,255288592,-56,10365583144,17982536878,8902432,13114111
2025-01-08 17:57:22,D4:01:C3:39:6D:94,864.7,1080.9,2591192,255288592,-56,10365583144,17982536878,8902432,13114111
2025-01-08 17:57:24,D4:01:C3:39:6D:94,864.7,1080.9,2591192,255288592,-56,10365583144,17982536878,8902432,13114111
2025-01-08 17:57:25,D4:01:C3:39:6D:94,960.8,960.8,2531360,252299312,-56,10366527068,18077588101,8916696,13181742
2025-01-08 17:57:26,D4:01:C3:39:6D:94,960.8,960.8,2531360,252299312,-56,10366527068,18077588101,8916696,13181742
2025-01-08 17:57:27,D4:01:C3:39:6D:94,960.8,960.8,2531360,252299312,-56,10366527068,18077588101,8916696,13181742
2025-01-08 17:57:28,D4:01:C3:39:6D:94,864.7,1080.9,2733912,268204624,-56,10367592675,18182805469,8932790,13256685
2025-01-08 17:57:29,D4:01:C3:39:6D:94,864.7,1080.9,2733912,268204624,-56,10367592675,18182805469,8932790,13256685
2025-01-08 17:57:30,D4:01:C3:39:6D:94,960.8,1080.9,2636592,266254632,-56,10368598257,18283619138,8947934,13328541
2025-01-08 17:57:31,D4:01:C3:39:6D:94,960.8,1080.9,2636592,266254632,-56,10368598257,18283619138,8947934,13328541
2025-01-08 17:57:32,D4:01:C3:39:6D:94,960.8,1080.9,2636592,266254632,-56,10368598257,18283619138,8947934,13328541
2025-01-08 17:57:34,D4:01:C3:39:6D:94,258.1,1080.9,2682208,264028320,-56,10369597167,18382307312,8962970,13398859
2025-01-08 17:57:35,D4:01:C3:39:6D:94,258.1,1080.9,2682208,264028320,-56,10369597167,18382307312,8962970,13398859
2025-01-08 17:57:36,D4:01:C3:39:6D:94,258.1,1080.9,2682208,264028320,-56,10369597167,18382307312,8962970,13398859
2025-01-08 17:57:37,D4:01:C3:39:6D:94,960.8,960.8,3005184,295223272,-56,10370687419,18489793087,8979393,13475478
2025-01-08 17:57:38,D4:01:C3:39:6D:94,960.8,960.8,3005184,295223272,-56,10370687419,18489793087,8979393,13475478
2025-01-08 17:57:39,D4:01:C3:39:6D:94,1080.9,1080.9,1242040,119365088,-56,10371344791,18554380225,8989260,13521535
2025-01-08 17:57:40,D4:01:C3:39:6D:94,1080.9,1080.9,1242040,119365088,-56,10371344791,18554380225,8989260,13521535
2025-01-08 17:57:41,D4:01:C3:39:6D:94,1080.9,1080.9,1242040,119365088,-56,10371344791,18554380225,8989260,13521535
2025-01-08 17:57:42,D4:01:C3:39:6D:94,864.7,1080.9,4984,5224,-57,10371346660,18554382078,8989278,13521557
2025-01-08 17:57:44,D4:01:C3:39:6D:94,864.7,1080.9,4984,5224,-57,10371346660,18554382078,8989278,13521557
2025-01-08 17:57:45,D4:01:C3:39:6D:94,864.7,1080.9,4984,5224,-57,10371346660,18554382078,8989278,13521557
2025-01-08 17:57:46,D4:01:C3:39:6D:94,960.8,1080.9,4912,4800,-57,10371348436,18554383924,8989295,13521579
2025-01-08 17:57:47,D4:01:C3:39:6D:94,960.8,1080.9,4912,4800,-57,10371348436,18554383924,8989295,13521579
2025-01-08 17:57:48,D4:01:C3:39:6D:94,960.8,1080.9,4912,4800,-57,10371348436,18554383924,8989295,13521579
2025-01-08 17:57:49,D4:01:C3:39:6D:94,960.8,1080.9,4912,5224,-57,10371350278,18554385777,8989313,13521601
2025-01-08 17:57:50,D4:01:C3:39:6D:94,960.8,1080.9,4912,5224,-57,10371350278,18554385777,8989313,13521601
2025-01-08 17:57:51,D4:01:C3:39:6D:94,960.8,1080.9,4912,5224,-56,10371351906,18554387453,8989331,13521623
2025-01-08 17:57:52,D4:01:C3:39:6D:94,960.8,1080.9,4912,5224,-56,10371351906,18554387453,8989331,13521623
2025-01-08 17:57:54,D4:01:C3:39:6D:94,960.8,1080.9,4912,5224,-56,10371351906,18554387453,8989331,13521623
2025-01-08 17:57:55,D4:01:C3:39:6D:94,864.7,1080.9,4912,9184,-57,10371353840,18554389807,8989348,13521648
2025-01-08 17:57:56,D4:01:C3:39:6D:94,864.7,1080.9,4912,9184,-57,10371353840,18554389807,8989348,13521648
2025-01-08 17:57:57,D4:01:C3:39:6D:94,864.7,1080.9,4912,9184,-57,10371353840,18554389807,8989348,13521648
2025-01-08 17:57:58,D4:01:C3:39:6D:94,960.8,1080.9,4912,4800,-57,10371355724,18554391773,8989367,13521672
2025-01-08 17:57:59,D4:01:C3:39:6D:94,960.8,1080.9,4912,4800,-57,10371355724,18554391773,8989367,13521672
2025-01-08 17:58:00,D4:01:C3:39:6D:94,960.8,1080.9,24144,13640,-54,10371359620,18554394318,8989391,13521703
2025-01-08 17:58:01,D4:01:C3:39:6D:94,960.8,1080.9,24144,13640,-54,10371359620,18554394318,8989391,13521703
2025-01-08 17:58:02,D4:01:C3:39:6D:94,960.8,1080.9,24144,13640,-54,10371359620,18554394318,8989391,13521703
2025-01-08 17:58:04,D4:01:C3:39:6D:94,864.7,1080.9,4928,4800,-55,10371363932,18554397272,8989417,13521738
2025-01-08 17:58:05,D4:01:C3:39:6D:94,864.7,1080.9,4928,4800,-55,10371363932,18554397272,8989417,13521738
2025-01-08 17:58:06,D4:01:C3:39:6D:94,864.7,1080.9,4928,4800,-55,10371363932,18554397272,8989417,13521738
2025-01-08 17:58:07,D4:01:C3:39:6D:94,960.8,1080.9,5440,5704,-56,10371365774,18554399125,8989435,13521760
2025-01-08 17:58:08,D4:01:C3:39:6D:94,960.8,1080.9,5440,5704,-56,10371365774,18554399125,8989435,13521760
2025-01-08 17:58:09,D4:01:C3:39:6D:94,864.7,960.8,4704448,404066272,-56,10372418370,18644159093,9005316,13585917
2025-01-08 17:58:10,D4:01:C3:39:6D:94,864.7,960.8,4704448,404066272,-56,10372418370,18644159093,9005316,13585917
2025-01-08 17:58:11,D4:01:C3:39:6D:94,864.7,960.8,4704448,404066272,-56,10372418370,18644159093,9005316,13585917
2025-01-08 17:58:12,D4:01:C3:39:6D:94,864.7,960.8,6510248,433299240,-56,10374537349,18794174524,9037400,13693169
2025-01-08 17:58:14,D4:01:C3:39:6D:94,864.7,960.8,6510248,433299240,-56,10374537349,18794174524,9037400,13693169
2025-01-08 17:58:15,D4:01:C3:39:6D:94,864.7,960.8,6510248,433299240,-56,10374537349,18794174524,9037400,13693169
2025-01-08 17:58:16,D4:01:C3:39:6D:94,960.8,960.8,4056264,411580608,-58,10376042712,18947372888,9060186,13802730
2025-01-08 17:58:17,D4:01:C3:39:6D:94,960.8,960.8,4056264,411580608,-58,10376042712,18947372888,9060186,13802730
2025-01-08 17:58:18,D4:01:C3:39:6D:94,960.8,960.8,4056264,411580608,-58,10376042712,18947372888,9060186,13802730
2025-01-08 17:58:19,D4:01:C3:39:6D:94,864.7,960.8,3936744,398574264,-56,10377442029,19089073023,9081363,13904006
2025-01-08 17:58:20,D4:01:C3:39:6D:94,864.7,960.8,3936744,398574264,-56,10377442029,19089073023,9081363,13904006
2025-01-08 17:58:21,D4:01:C3:39:6D:94,960.8,258.1,4686744,471309488,-58,10379000147,19245850727,9104953,14016190
2025-01-08 17:58:22,D4:01:C3:39:6D:94,960.8,258.1,4686744,471309488,-58,10379000147,19245850727,9104953,14016190
2025-01-08 17:58:24,D4:01:C3:39:6D:94,960.8,258.1,4686744,471309488,-58,10379000147,19245850727,9104953,14016190
2025-01-08 17:58:25,D4:01:C3:39:6D:94,960.8,960.8,3665592,367712104,-55,10380398312,19386577590,9126110,14116715
2025-01-08 17:58:26,D4:01:C3:39:6D:94,960.8,960.8,3665592,367712104,-55,10380398312,19386577590,9126110,14116715
2025-01-08 17:58:27,D4:01:C3:39:6D:94,960.8,960.8,3665592,367712104,-55,10380398312,19386577590,9126110,14116715
2025-01-08 17:58:28,D4:01:C3:39:6D:94,960.8,960.8,4006440,402275488,-55,10381854125,19532911686,9148148,14221341
2025-01-08 17:58:29,D4:01:C3:39:6D:94,960.8,960.8,4006440,402275488,-55,10381854125,19532911686,9148148,14221341
2025-01-08 17:58:30,D4:01:C3:39:6D:94,864.7,960.8,4280344,433443544,-54,10383442141,19694604679,9172181,14337016
2025-01-08 17:58:31,D4:01:C3:39:6D:94,864.7,960.8,4280344,433443544,-54,10383442141,19694604679,9172181,14337016
2025-01-08 17:58:33,D4:01:C3:39:6D:94,864.7,960.8,4280344,433443544,-54,10383442141,19694604679,9172181,14337016
2025-01-08 17:58:34,D4:01:C3:39:6D:94,960.8,960.8,4505832,455866368,-55,10385013664,19853724069,9195969,14450857
2025-01-08 17:58:35,D4:01:C3:39:6D:94,960.8,960.8,4505832,455866368,-55,10385013664,19853724069,9195969,14450857
2025-01-08 17:58:36,D4:01:C3:39:6D:94,960.8,960.8,4505832,455866368,-55,10385013664,19853724069,9195969,14450857
2025-01-08 17:58:37,D4:01:C3:39:6D:94,960.8,960.8,4469112,451205960,-55,10386589677,20012255706,9219804,14564259
2025-01-08 17:58:38,D4:01:C3:39:6D:94,960.8,960.8,4469112,451205960,-55,10386589677,20012255706,9219804,14564259
2025-01-08 17:58:39,D4:01:C3:39:6D:94,960.8,960.8,4332200,441775232,-54,10388214487,20177323958,9244402,14682390
2025-01-08 17:58:40,D4:01:C3:39:6D:94,960.8,960.8,4332200,441775232,-54,10388214487,20177323958,9244402,14682390
2025-01-08 17:58:42,D4:01:C3:39:6D:94,960.8,960.8,4332200,441775232,-54,10388214487,20177323958,9244402,14682390
2025-01-08 17:58:43,D4:01:C3:39:6D:94,960.8,960.8,4431432,447285672,-56,10389808840,20338371289,9268535,14797598
2025-01-08 17:58:44,D4:01:C3:39:6D:94,960.8,960.8,4431432,447285672,-56,10389808840,20338371289,9268535,14797598
2025-01-08 17:58:45,D4:01:C3:39:6D:94,960.8,960.8,4431432,447285672,-56,10389808840,20338371289,9268535,14797598
2025-01-08 17:58:46,D4:01:C3:39:6D:94,864.7,960.8,4893192,490783144,-56,10391528705,20513020817,9294558,14922633
2025-01-08 17:58:47,D4:01:C3:39:6D:94,864.7,960.8,4893192,490783144,-56,10391528705,20513020817,9294558,14922633
2025-01-08 17:58:48,D4:01:C3:39:6D:94,960.8,960.8,4065976,415600984,-56,10392994915,20661681812,9316752,15028920
2025-01-08 17:58:49,D4:01:C3:39:6D:94,960.8,960.8,4065976,415600984,-56,10392994915,20661681812,9316752,15028920
2025-01-08 17:58:50,D4:01:C3:39:6D:94,960.8,960.8,4065976,415600984,-56,10392994915,20661681812,9316752,15028920
2025-01-08 17:58:52,D4:01:C3:39:6D:94,960.8,960.8,4440328,445684336,-54,10394445082,20808077642,9338695,15133611
2025-01-08 17:58:53,D4:01:C3:39:6D:94,960.8,960.8,4440328,445684336,-54,10394445082,20808077642,9338695,15133611
2025-01-08 17:58:54,D4:01:C3:39:6D:94,960.8,960.8,4440328,445684336,-54,10394445082,20808077642,9338695,15133611
2025-01-08 17:58:55,D4:01:C3:39:6D:94,960.8,960.8,4476424,455499304,-54,10396158089,20981588899,9364619,15257872
2025-01-08 17:58:56,D4:01:C3:39:6D:94,960.8,960.8,4476424,455499304,-54,10396158089,20981588899,9364619,15257872
2025-01-08 17:58:57,D4:01:C3:39:6D:94,960.8,960.8,4099704,413556384,-54,10397701003,21137687893,9387951,15369584
2025-01-08 17:58:58,D4:01:C3:39:6D:94,960.8,960.8,4099704,413556384,-54,10397701003,21137687893,9387951,15369584
2025-01-08 17:58:59,D4:01:C3:39:6D:94,960.8,960.8,4099704,413556384,-54,10397701003,21137687893,9387951,15369584
2025-01-08 17:59:00,D4:01:C3:39:6D:94,864.7,960.8,4441752,447453320,-53,10399209440,21289045126,9410782,15477758
2025-01-08 17:59:02,D4:01:C3:39:6D:94,864.7,960.8,4441752,447453320,-53,10399209440,21289045126,9410782,15477758
2025-01-08 17:59:03,D4:01:C3:39:6D:94,864.7,960.8,4441752,447453320,-53,10399209440,21289045126,9410782,15477758
2025-01-08 17:59:04,D4:01:C3:39:6D:94,864.7,864.7,4112904,413422784,-53,10400604701,21429998811,9431887,15578381
2025-01-08 17:59:05,D4:01:C3:39:6D:94,864.7,864.7,4112904,413422784,-53,10400604701,21429998811,9431887,15578381
2025-01-08 17:59:06,D4:01:C3:39:6D:94,960.8,960.8,4314504,439477368,-53,10402122041,21584431521,9454852,15688789
2025-01-08 17:59:07,D4:01:C3:39:6D:94,960.8,960.8,4314504,439477368,-53,10402122041,21584431521,9454852,15688789
2025-01-08 17:59:08,D4:01:C3:39:6D:94,960.8,960.8,4314504,439477368,-53,10402122041,21584431521,9454852,15688789
2025-01-08 17:59:09,D4:01:C3:39:6D:94,960.8,960.8,6056,5360,-54,10402739052,21647212090,9464177,15733699
2025-01-08 17:59:11,D4:01:C3:39:6D:94,960.8,960.8,6056,5360,-54,10402739052,21647212090,9464177,15733699
2025-01-08 17:59:12,D4:01:C3:39:6D:94,960.8,960.8,6056,5360,-54,10402739052,21647212090,9464177,15733699
2025-01-08 17:59:13,D4:01:C3:39:6D:94,1080.9,1080.9,4904,5224,-56,10402740933,21647214056,9464196,15733723
2025-01-08 17:59:14,D4:01:C3:39:6D:94,1080.9,1080.9,4904,5224,-56,10402740933,21647214056,9464196,15733723
2025-01-08 17:59:15,D4:01:C3:39:6D:94,1080.9,1080.9,4904,5224,-56,10402740933,21647214056,9464196,15733723
2025-01-08 17:59:16,D4:01:C3:39:6D:94,229.4,1201.0,4920,4800,-55,10402742712,21647215849,9464213,15733744
2025-01-08 17:59:17,D4:01:C3:39:6D:94,229.4,1201.0,4920,4800,-55,10402742712,21647215849,9464213,15733744
2025-01-08 17:59:18,D4:01:C3:39:6D:94,1080.9,1080.9,4912,5224,-55,10402744428,21647217521,9464230,15733766
2025-01-08 17:59:19,D4:01:C3:39:6D:94,1080.9,1080.9,4912,5224,-55,10402744428,21647217521,9464230,15733766
2025-01-08 17:59:21,D4:01:C3:39:6D:94,1080.9,1080.9,4912,5224,-55,10402744428,21647217521,9464230,15733766
2025-01-08 17:59:22,D4:01:C3:39:6D:94,229.4,1080.9,4920,4800,-57,10402746343,21647219444,9464249,15733789
2025-01-08 17:59:23,D4:01:C3:39:6D:94,229.4,1080.9,4920,4800,-57,10402746343,21647219444,9464249,15733789
2025-01-08 17:59:24,D4:01:C3:39:6D:94,229.4,1080.9,4920,4800,-57,10402746343,21647219444,9464249,15733789
2025-01-08 17:59:25,D4:01:C3:39:6D:94,960.8,1080.9,4912,5224,-56,10402748119,21647221350,9464266,15733812
2025-01-08 17:59:26,D4:01:C3:39:6D:94,960.8,1080.9,4912,5224,-56,10402748119,21647221350,9464266,15733812
2025-01-08 17:59:27,D4:01:C3:39:6D:94,1080.9,1080.9,4912,4800,-54,10402749677,21647222843,9464283,15733831
2025-01-08 17:59:28,D4:01:C3:39:6D:94,1080.9,1080.9,4912,4800,-54,10402749677,21647222843,9464283,15733831
2025-01-08 17:59:29,D4:01:C3:39:6D:94,1080.9,1080.9,4912,4800,-54,10402749677,21647222843,9464283,15733831
2025-01-08 17:59:31,D4:01:C3:39:6D:94,960.8,1201.0,4920,5224,-55,10402751592,21647224819,9464302,15733855
2025-01-08 17:59:32,D4:01:C3:39:6D:94,960.8,1201.0,4920,5224,-55,10402751592,21647224819,9464302,15733855
2025-01-08 17:59:33,D4:01:C3:39:6D:94,960.8,1201.0,4920,5224,-55,10402751592,21647224819,9464302,15733855
2025-01-08 17:59:34,D4:01:C3:39:6D:94,1080.9,1080.9,4912,4800,-54,10402753434,21647226672,9464320,15733877
2025-01-08 17:59:35,D4:01:C3:39:6D:94,1080.9,1080.9,4912,4800,-54,10402753434,21647226672,9464320,15733877
2025-01-08 17:59:36,D4:01:C3:39:6D:94,1080.9,1080.9,3904,3352,-54,10402755086,21647228284,9464336,15733898
2025-01-08 17:59:37,D4:01:C3:39:6D:94,1080.9,1080.9,3904,3352,-54,10402755086,21647228284,9464336,15733898
2025-01-08 17:59:38,D4:01:C3:39:6D:94,1080.9,1080.9,3904,3352,-54,10402755086,21647228284,9464336,15733898
2025-01-08 17:59:39,D4:01:C3:39:6D:94,1080.9,1201.0,5448,5704,-54,10402757001,21647230207,9464355,15733921
2025-01-08 17:59:41,D4:01:C3:39:6D:94,1080.9,1201.0,5448,5704,-54,10402757001,21647230207,9464355,15733921
